University_ID,University_Name,State,Official_Website,Established_Year,Recognition,Accreditation,NIRF_Rank,Courses,Popular_Courses,Departments,Eligibility,Tuition_Fee,Admission_Fee,Examination_Fee,Other_Fees,Placement_Cell,Placement_Policy,Placement_Rate,Average_Package,Highest_Package,Lowest_Package,Recruiters,Placement_Eligibility,Internship,Internship_Policy,Transport_Available,Transport_Fee,Transport_Routes,Transport_Timing,Library_Available,Library_Facilities,Library_Books,Digital_Library,E_Resources,Library_Timing,Hostel_Available,Boys_Hostel,Girls_Hostel,Hostel_Fee,Mess_Fee,Hostel_Timing,Hostel_Leave_Rules,Hostel_Discipline_Rules,Sports_Available,Sports_Facilities,Indoor_Sports,Outdoor_Sports,Gym,Exam_System,Attendance_Rule,Internal_Marks,External_Marks,Passing_Criteria,Re_Exam_Rule,Supplementary_Exam,Backlog_Rule,Scholarship,Counselling,Student_Clubs,Student_Support,Student_Feedback,Teaching_Rating,Placement_Rating,Hostel_Rating,Transport_Rating,Library_Rating,Sports_Rating,Overall_Rating
UNI073,Central Institute of Higher Tibetan Studies,,http://www.cihts.ac.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI074,CMJ University,,http://www.cmjuniversity.edu.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI075,Chandra Shekhar Azad University of Agriculture and Technology,,http://www.csauk.ac.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI076,Cochin University of Science and Technology,Kerala,http://www.cusat.ac.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI077,Dr. C.V. Raman University,,http://www.cvru.ac.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI078,Dhirubhai Ambani Institute of Information and Communication Technology,,http://www.da-iict.org/,Not Available,Not Available,Not Available,Not Available,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI079,Darul Huda Islamic University,,http://www.darulhuda.com/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI080,Dav University,,http://www.davuniversity.org/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",2026 per semester,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2026,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI081,Devi Ahilya University of Indore,,http://www.davv.ac.in/,Not Available,Not Available,Not Available,Not Available,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
UNI082,Dr. Babasaheb Ambedkar Technological University,,http://www.dbatechuni.org/,Not Available,Not Available,Not Available,Not Available,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
