University_ID,University_Name,State,Official_Website,Established_Year,Recognition,Accreditation,NIRF_Rank,Courses,Popular_Courses,Departments,Eligibility,Tuition_Fee,Admission_Fee,Examination_Fee,Other_Fees,Placement_Cell,Placement_Policy,Placement_Rate,Average_Package,Highest_Package,Lowest_Package,Recruiters,Placement_Eligibility,Internship,Internship_Policy,Transport_Available,Transport_Fee,Transport_Routes,Transport_Timing,Library_Available,Library_Facilities,Library_Books,Digital_Library,E_Resources,Library_Timing,Hostel_Available,Boys_Hostel,Girls_Hostel,Hostel_Fee,Mess_Fee,Hostel_Timing,Hostel_Leave_Rules,Hostel_Discipline_Rules,Sports_Available,Sports_Facilities,Indoor_Sports,Outdoor_Sports,Gym,Exam_System,Attendance_Rule,Internal_Marks,External_Marks,Passing_Criteria,Re_Exam_Rule,Supplementary_Exam,Backlog_Rule,Scholarship,Counselling,Student_Clubs,Student_Support,Student_Feedback,Teaching_Rating,Placement_Rating,Hostel_Rating,Transport_Rating,Library_Rating,Sports_Rating,Overall_Rating
UNI257,National Institute of Technology Jamshedpur,Jharkhand,http://www.nitjsr.ac.in/,1974,UGC Recognized,NAAC 'A' Grade,135,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",57733 per semester,12035,3397,4870,Active Training and Placement Cell,Strictly for registered final-year students,94% in 2023,8.0 Lakh Per Annum,31.6 Lakh Per Annum,3.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",32377,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",241600,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,62361,39237,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.3/5,4.2/5,4.0/5,4.1/5,4.3/5,4.3/5,4.5/5
UNI258,National Institute of Technology Kurukshetra,Haryana,http://www.nitkkr.net/,1961,UGC Recognized,NAAC 'A' Grade,63,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",147048 per semester,12070,3965,2077,Active Training and Placement Cell,Strictly for registered final-year students,88% in 2023,12.0 Lakh Per Annum,37.6 Lakh Per Annum,2.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",21546,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",162646,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,83693,36901,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,3.8/5,4.2/5,4.1/5,4.4/5,4.2/5,4.1/5
UNI259,National Institute of Technology Manipur,Manipur,http://www.nitmanipur.ac.in/,1969,UGC Recognized,NAAC 'A' Grade,120,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",141877 per semester,16889,3701,8157,Active Training and Placement Cell,Strictly for registered final-year students,93% in 2023,11.4 Lakh Per Annum,43.6 Lakh Per Annum,3.4 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",23499,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",83851,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,75261,40897,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.4/5,4.0/5,3.8/5,3.8/5,4.5/5,4.7/5,4.6/5
UNI260,National Institute of Technology Meghalaya,Meghalaya,http://www.nitm.ac.in/,2010,UGC Recognized,NAAC 'A' Grade,37,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",120882 per semester,13314,2583,5584,Active Training and Placement Cell,Strictly for registered final-year students,96% in 2023,12.1 Lakh Per Annum,36.4 Lakh Per Annum,2.6 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",25313,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",131863,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,84022,31188,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.8/5,4.4/5,4.4/5,4.5/5,4.4/5,4.2/5,4.1/5
UNI261,National Institute of Technology Mizoram,Mizoram,http://www.nitmz.ac.in/,2009,UGC Recognized,NAAC 'A' Grade,91,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",51311 per semester,11655,2303,9786,Active Training and Placement Cell,Strictly for registered final-year students,90% in 2023,4.4 Lakh Per Annum,44.4 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",29803,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",224490,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,81559,44064,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.4/5,4.3/5,3.7/5,4.3/5,4.4/5,4.7/5,4.7/5
UNI262,National Institute of Technology Nagaland,Nagaland,http://www.nitnagaland.ac.in/,1970,UGC Recognized,NAAC 'A' Grade,39,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",147504 per semester,18985,3923,8849,Active Training and Placement Cell,Strictly for registered final-year students,80% in 2023,9.9 Lakh Per Annum,16.7 Lakh Per Annum,2.5 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",24356,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",83002,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,57037,38756,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.3/5,4.1/5,3.8/5,4.2/5,4.7/5,4.3/5,4.1/5
UNI263,National Institute of Technology Patna,Bihar,http://www.nitp.ac.in/,1886,UGC Recognized,NAAC 'A' Grade,69,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",137620 per semester,11192,3494,3894,Active Training and Placement Cell,Strictly for registered final-year students,89% in 2023,11.6 Lakh Per Annum,44.9 Lakh Per Annum,3.0 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",23258,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",199916,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,78104,25024,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.2/5,4.0/5,3.6/5,4.5/5,4.8/5,4.5/5,4.5/5
UNI264,National Institute of Technology Puducherry,Puducherry,http://www.nitpy.ac.in/,1950,UGC Recognized,NAAC 'A' Grade,51,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",132248 per semester,22968,2553,8060,Active Training and Placement Cell,Strictly for registered final-year students,91% in 2023,10.2 Lakh Per Annum,26.3 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",23505,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",64529,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,51081,27971,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.7/5,4.1/5,3.5/5,4.1/5,4.8/5,4.3/5,4.6/5
UNI265,National Institute of Technology Raipur,Chhattisgarh,http://www.nitrr.ac.in/,1942,UGC Recognized,NAAC 'A' Grade,17,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",118383 per semester,11515,4150,2504,Active Training and Placement Cell,Strictly for registered final-year students,81% in 2023,7.8 Lakh Per Annum,35.8 Lakh Per Annum,2.8 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",31767,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",150787,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,50918,30476,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,4.4/5,3.9/5,3.9/5,4.5/5,4.2/5,4.0/5
UNI266,National Institute of Technology Rourkela,Odisha,http://www.nitrkl.ac.in/,2006,UGC Recognized,NAAC 'A' Grade,109,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",75439 per semester,9646,1995,2211,Active Training and Placement Cell,Strictly for registered final-year students,81% in 2023,8.9 Lakh Per Annum,28.4 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",20599,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",134182,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,70982,25965,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.7/5,4.1/5,4.4/5,4.2/5,4.6/5,4.3/5,4.5/5
